#bin	chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
1061	chr11	62493994	62495127	CpG: 108	1133	108	648	19.1	57.2	1.18
1062	chr11	62521370	62521962	CpG: 39	592	39	361	13.2	61	0.74
1062	chr11	62528903	62529428	CpG: 42	525	42	338	16	64.4	0.78
1062	chr11	62539001	62539322	CpG: 27	321	27	211	16.8	65.7	0.78
1062	chr11	62554066	62555262	CpG: 138	1196	138	837	23.1	70	0.94
1062	chr11	62559099	62559555	CpG: 46	456	46	326	20.2	71.5	0.79
1062	chr11	62572710	62573149	CpG: 52	439	52	306	23.7	69.7	1
1062	chr11	62598679	62600064	CpG: 111	1385	111	870	16	62.8	0.83
1062	chr11	62606541	62607120	CpG: 53	579	53	388	18.3	67	0.83
1062	chr11	62623359	62623877	CpG: 47	518	47	328	18.1	63.3	0.91
1062	chr11	62648237	62649161	CpG: 81	924	81	619	17.5	67	0.78
1063	chr11	62690974	62691488	CpG: 44	514	44	331	17.1	64.4	0.83
1063	chr11	62693373	62694772	CpG: 114	1399	114	853	16.3	61	0.88
1067	chr11	63258378	63258804	CpG: 52	426	52	309	24.4	72.5	0.97
1068	chr11	63381143	63382096	CpG: 83	953	83	608	17.4	63.8	0.87
133	chr11	63438301	63439314	CpG: 99	1013	99	676	19.5	66.7	0.88
1069	chr11	63448704	63449386	CpG: 75	682	75	472	22	69.2	0.92
1069	chr11	63529888	63531834	CpG: 171	1946	171	1271	17.6	65.3	0.82
1069	chr11	63532453	63532700	CpG: 21	247	21	183	17	74.1	0.63
1069	chr11	63535652	63537435	CpG: 173	1783	173	1173	19.4	65.8	0.9
1070	chr11	63580537	63581740	CpG: 99	1203	99	731	16.5	60.8	0.89
1070	chr11	63606114	63607474	CpG: 116	1360	116	851	17.1	62.6	0.88
1070	chr11	63676319	63676649	CpG: 28	330	28	201	17	60.9	0.92
1070	chr11	63679403	63679638	CpG: 17	235	17	176	14.5	74.9	0.67
1070	chr11	63683743	63684628	CpG: 96	885	96	624	21.7	70.5	0.87
1070	chr11	63685489	63685968	CpG: 44	479	44	348	18.4	72.7	0.73
1071	chr11	63706029	63706868	CpG: 84	839	84	563	20	67.1	0.89
1071	chr11	63741900	63742614	CpG: 61	714	61	455	17.1	63.7	0.84
1071	chr11	63753414	63754454	CpG: 85	1040	85	701	16.3	67.4	0.72
1071	chr11	63766058	63768666	CpG: 219	2608	219	1818	16.8	69.7	0.69
1071	chr11	63775346	63775613	CpG: 28	267	28	180	21	67.4	0.93
1071	chr11	63803375	63804365	CpG: 89	990	89	653	18	66	0.83
1072	chr11	63852803	63853082	CpG: 20	279	20	184	14.3	65.9	0.66
1072	chr11	63883855	63885182	CpG: 86	1327	86	847	13	63.8	0.65
1072	chr11	63885581	63885788	CpG: 17	207	17	136	16.4	65.7	0.81
1072	chr11	63887355	63887600	CpG: 17	245	17	151	13.9	61.6	0.75
1072	chr11	63932990	63934070	CpG: 121	1080	121	767	22.4	71	0.89
1072	chr11	63952677	63954228	CpG: 131	1551	131	935	16.9	60.3	0.94
1073	chr11	63974829	63975048	CpG: 18	219	18	144	16.4	65.8	0.78
1073	chr11	63993589	63993834	CpG: 33	245	33	185	26.9	75.5	0.98
1073	chr11	63997662	63998412	CpG: 58	750	58	508	15.5	67.7	0.67
1073	chr11	64001572	64002712	CpG: 97	1140	97	667	17	58.5	1
1073	chr11	64008283	64009487	CpG: 118	1204	118	867	19.6	72	0.8
1073	chr11	64009698	64009999	CpG: 21	301	21	196	14	65.1	0.66
1073	chr11	64013772	64015341	CpG: 145	1569	145	1026	18.5	65.4	0.87
1073	chr11	64018435	64019377	CpG: 81	942	81	628	17.2	66.7	0.77
1073	chr11	64025913	64026736	CpG: 55	823	55	546	13.4	66.3	0.61
1073	chr11	64034860	64035066	CpG: 18	206	18	151	17.5	73.3	0.67
1073	chr11	64036875	64037974	CpG: 88	1099	88	690	16	62.8	0.81
1073	chr11	64038964	64039306	CpG: 30	342	30	239	17.5	69.9	0.72
1073	chr11	64052607	64053652	CpG: 106	1045	106	709	20.3	67.8	0.89
1073	chr11	64055167	64055388	CpG: 19	221	19	151	17.2	68.3	0.74
1073	chr11	64058808	64060118	CpG: 148	1310	148	955	22.6	72.9	0.86
1073	chr11	64066757	64068741	CpG: 150	1984	150	1272	15.1	64.1	0.74
1073	chr11	64072064	64073914	CpG: 150	1850	150	1121	16.2	60.6	0.88
1073	chr11	64084646	64086057	CpG: 112	1411	112	885	15.9	62.7	0.81
1074	chr11	64109822	64110228	CpG: 41	406	41	297	20.2	73.2	0.76
1074	chr11	64112327	64112607	CpG: 23	280	23	208	16.4	74.3	0.66
1074	chr11	64126430	64126960	CpG: 51	530	51	356	19.2	67.2	0.86
1074	chr11	64135815	64136381	CpG: 48	566	48	373	17	65.9	0.8
1074	chr11	64136814	64138187	CpG: 116	1373	116	943	16.9	68.7	0.73
1074	chr11	64216411	64216709	CpG: 21	298	21	197	14.1	66.1	0.66
1075	chr11	64329520	64329825	CpG: 23	305	23	202	15.1	66.2	0.69
1075	chr11	64335489	64335965	CpG: 37	476	37	335	15.5	70.4	0.63
1076	chr11	64374818	64375766	CpG: 73	948	73	629	15.4	66.4	0.72
1076	chr11	64397644	64398016	CpG: 37	372	37	216	19.9	58.1	1.25
1076	chr11	64405451	64406006	CpG: 39	555	39	365	14.1	65.8	0.65
1076	chr11	64409877	64411253	CpG: 117	1376	117	804	17	58.4	1.03
1076	chr11	64428238	64428459	CpG: 16	221	16	145	14.5	65.6	0.69
1076	chr11	64478843	64479598	CpG: 52	755	52	497	13.8	65.8	0.71
1076	chr11	64480199	64481344	CpG: 157	1145	157	830	27.4	72.5	1.05
1077	chr11	64490493	64491146	CpG: 64	653	64	451	19.6	69.1	0.84
1077	chr11	64509433	64513826	CpG: 297	4393	297	2750	13.5	62.6	0.69
1077	chr11	64532936	64533763	CpG: 56	827	56	527	13.5	63.7	0.69
1077	chr11	64545666	64546684	CpG: 89	1018	89	621	17.5	61	0.95
1077	chr11	64570248	64570901	CpG: 67	653	67	377	20.5	57.7	1.24
1077	chr11	64577277	64578349	CpG: 90	1072	90	729	16.8	68	0.73
1077	chr11	64594521	64595266	CpG: 56	745	56	488	15	65.5	0.7
1077	chr11	64596975	64597519	CpG: 39	544	39	374	14.3	68.8	0.61
1077	chr11	64611714	64612634	CpG: 83	920	83	539	18	58.6	1.05
1078	chr11	64621207	64622246	CpG: 77	1039	77	670	14.8	64.5	0.71
1078	chr11	64645429	64646566	CpG: 113	1137	113	735	19.9	64.6	0.95
1078	chr11	64662462	64662880	CpG: 32	418	32	291	15.3	69.6	0.64
1078	chr11	64684599	64684826	CpG: 31	227	31	167	27.3	73.6	1.03
1078	chr11	64692060	64692496	CpG: 53	436	53	328	24.3	75.2	0.86
1078	chr11	64739010	64739750	CpG: 70	740	70	490	18.9	66.2	0.86
1079	chr11	64781450	64782385	CpG: 107	935	107	674	22.9	72.1	0.89
1079	chr11	64794832	64795362	CpG: 44	530	44	332	16.6	62.6	0.85
1079	chr11	64808330	64809264	CpG: 115	934	115	690	24.6	73.9	0.9
1079	chr11	64815040	64815722	CpG: 51	682	51	456	15	66.9	0.68
1079	chr11	64851302	64851828	CpG: 61	526	61	345	23.2	65.6	1.08
1079	chr11	64863698	64863980	CpG: 31	282	31	203	22	72	0.87
1079	chr11	64875134	64876243	CpG: 95	1109	95	793	17.1	71.5	0.67
1079	chr11	64879046	64880413	CpG: 118	1367	118	954	17.3	69.8	0.73
1080	chr11	64884115	64885448	CpG: 142	1333	142	890	21.3	66.8	0.96
1080	chr11	64889136	64889931	CpG: 70	795	70	498	17.6	62.6	0.91
1080	chr11	64901526	64902107	CpG: 58	581	58	389	20	67	0.89
1080	chr11	64948715	64949060	CpG: 38	345	38	235	22	68.1	0.97
1080	chr11	64951724	64952035	CpG: 24	311	24	218	15.4	70.1	0.69
1080	chr11	64972185	64972404	CpG: 26	219	26	147	23.7	67.1	1.06
1080	chr11	64993280	64993484	CpG: 23	204	23	141	22.5	69.1	0.95
1081	chr11	65029040	65029926	CpG: 81	886	81	561	18.3	63.3	0.91
1081	chr11	65081937	65083333	CpG: 136	1396	136	979	19.5	70.1	0.79
1081	chr11	65101109	65101843	CpG: 72	734	72	504	19.6	68.7	0.84
1081	chr11	65121938	65122712	CpG: 79	774	79	539	20.4	69.6	0.84
1081	chr11	65123373	65123705	CpG: 27	332	27	214	16.3	64.5	0.78
1082	chr11	65153726	65154606	CpG: 77	880	77	592	17.5	67.3	0.77
1082	chr11	65172369	65172596	CpG: 17	227	17	151	15	66.5	0.68
1082	chr11	65189463	65190295	CpG: 81	832	81	559	19.5	67.2	0.87
1082	chr11	65190824	65191058	CpG: 17	234	17	159	14.5	67.9	0.66
1082	chr11	65222490	65222750	CpG: 26	260	26	157	20	60.4	1.12
1082	chr11	65244636	65245130	CpG: 50	494	50	351	20.2	71.1	0.8
1082	chr11	65246336	65246591	CpG: 26	255	26	186	20.4	72.9	0.77
1082	chr11	65264957	65265398	CpG: 50	441	50	315	22.7	71.4	0.91
1083	chr11	65292571	65292940	CpG: 51	369	51	281	27.6	76.2	0.97
1083	chr11	65305935	65308502	CpG: 262	2567	262	1779	20.4	69.3	0.85
1083	chr11	65313843	65314455	CpG: 63	612	63	445	20.6	72.7	0.78
1083	chr11	65314912	65315476	CpG: 49	564	49	384	17.4	68.1	0.75
1083	chr11	65321225	65321823	CpG: 48	598	48	435	16.1	72.7	0.61
1083	chr11	65325081	65326209	CpG: 89	1128	89	661	15.8	58.6	0.95
1083	chr11	65337213	65338474	CpG: 112	1261	112	810	17.8	64.2	0.87
1083	chr11	65340117	65340483	CpG: 44	366	44	228	24	62.3	1.25
1083	chr11	65341620	65342501	CpG: 78	881	78	580	17.7	65.8	0.82
1083	chr11	65343329	65343849	CpG: 64	520	64	352	24.6	67.7	1.08
1083	chr11	65352231	65353134	CpG: 111	903	111	640	24.6	70.9	0.98
1083	chr11	65359292	65360328	CpG: 114	1036	114	732	22	70.7	0.89
1083	chr11	65366864	65367254	CpG: 42	390	42	290	21.5	74.4	0.8
1083	chr11	65374699	65375308	CpG: 70	609	70	425	23	69.8	0.95
1083	chr11	65381582	65381872	CpG: 21	290	21	193	14.5	66.6	0.65
1083	chr11	65382824	65383857	CpG: 97	1033	97	708	18.8	68.5	0.8
1083	chr11	65402735	65403182	CpG: 33	447	33	294	14.8	65.8	0.7
1084	chr11	65408344	65408631	CpG: 25	287	25	213	17.4	74.2	0.64
1084	chr11	65409636	65410127	CpG: 45	491	45	335	18.3	68.2	0.79
1084	chr11	65413778	65415203	CpG: 150	1425	150	1012	21.1	71	0.84
1084	chr11	65419853	65420527	CpG: 76	674	76	477	22.6	70.8	0.91
1084	chr11	65430142	65431079	CpG: 98	937	98	601	20.9	64.1	1.02
1084	chr11	65479349	65480024	CpG: 59	675	59	453	17.5	67.1	0.79
1084	chr11	65487660	65488348	CpG: 78	688	78	483	22.7	70.2	0.93
1085	chr11	65547499	65549261	CpG: 182	1762	182	1226	20.7	69.6	0.86
1085	chr11	65553749	65555573	CpG: 204	1824	204	1224	22.4	67.1	0.99
1085	chr11	65585389	65585884	CpG: 64	495	64	351	25.9	70.9	1.03
1085	chr11	65601069	65601551	CpG: 53	482	53	331	22	68.7	0.94
1085	chr11	65624495	65628596	CpG: 337	4101	337	2592	16.4	63.2	0.83
1085	chr11	65639835	65641374	CpG: 115	1539	115	1000	14.9	65	0.72
1085	chr11	65655469	65656206	CpG: 74	737	74	502	20.1	68.1	0.87
1085	chr11	65657874	65658970	CpG: 100	1096	100	704	18.2	64.2	0.89
135	chr11	65666676	65668209	CpG: 154	1533	154	1018	20.1	66.4	0.92
1086	chr11	65685100	65685364	CpG: 19	264	19	172	14.4	65.2	0.68
1086	chr11	65686287	65687554	CpG: 135	1267	135	813	21.3	64.2	1.03
1086	chr11	65743895	65744266	CpG: 29	371	29	254	15.6	68.5	0.69
1086	chr11	65769397	65770057	CpG: 55	660	55	394	16.7	59.7	0.94
1086	chr11	65779311	65779767	CpG: 59	456	59	334	25.9	73.2	0.97
1086	chr11	65789909	65790168	CpG: 26	259	26	184	20.1	71	0.82
1087	chr11	65809994	65811111	CpG: 138	1117	138	737	24.7	66	1.15
1087	chr11	65816404	65816665	CpG: 25	261	25	189	19.2	72.4	0.75
1087	chr11	65819367	65820224	CpG: 86	857	86	596	20.1	69.5	0.83
1087	chr11	65837254	65838649	CpG: 133	1395	133	872	19.1	62.5	0.98
1088	chr11	66024910	66026253	CpG: 129	1343	129	933	19.2	69.5	0.8
1088	chr11	66034751	66035054	CpG: 27	303	27	199	17.8	65.7	0.88
1088	chr11	66035216	66035447	CpG: 18	231	18	145	15.6	62.8	0.85
1088	chr11	66035828	66036808	CpG: 90	980	90	661	18.4	67.4	0.81
1088	chr11	66045211	66045708	CpG: 47	497	47	324	18.9	65.2	0.89
1088	chr11	66049750	66050229	CpG: 41	479	41	319	17.1	66.6	0.77
1088	chr11	66056209	66057324	CpG: 102	1115	102	712	18.3	63.9	0.9
1088	chr11	66059287	66059935	CpG: 67	648	67	468	20.7	72.2	0.79
1089	chr11	66061831	66063092	CpG: 136	1261	136	844	21.6	66.9	0.97
1089	chr11	66079092	66080920	CpG: 130	1828	130	1128	14.2	61.7	0.76
1089	chr11	66083572	66083782	CpG: 17	210	17	143	16.2	68.1	0.71
1089	chr11	66083955	66084535	CpG: 49	580	49	429	16.9	74	0.62
1089	chr11	66102024	66102279	CpG: 22	255	22	187	17.3	73.3	0.64
1089	chr11	66112251	66112803	CpG: 56	552	56	369	20.3	66.8	0.91
1089	chr11	66113970	66114258	CpG: 21	288	21	181	14.6	62.8	0.74
1089	chr11	66114497	66115525	CpG: 101	1028	101	619	19.6	60.2	1.08
1089	chr11	66138806	66139729	CpG: 100	923	100	682	21.7	73.9	0.8
1089	chr11	66176034	66176649	CpG: 59	615	59	421	19.2	68.5	0.83
1089	chr11	66188130	66189397	CpG: 102	1267	102	829	16.1	65.4	0.75
1090	chr11	66233899	66234964	CpG: 89	1065	89	610	16.7	57.3	1.06
1090	chr11	66243076	66243391	CpG: 27	315	27	225	17.1	71.4	0.67
1090	chr11	66247269	66248249	CpG: 80	980	80	650	16.3	66.3	0.74
1090	chr11	66313169	66313822	CpG: 72	653	72	476	22.1	72.9	0.83
1090	chr11	66314207	66314455	CpG: 20	248	20	168	16.1	67.7	0.7
1091	chr11	66326639	66326840	CpG: 23	201	23	139	22.9	69.2	0.96
1091	chr11	66335575	66336151	CpG: 65	576	65	403	22.6	70	0.92
1091	chr11	66360097	66360834	CpG: 67	737	67	492	18.2	66.8	0.82
1091	chr11	66383571	66385047	CpG: 143	1476	143	984	19.4	66.7	0.87
1091	chr11	66393924	66394132	CpG: 25	208	25	123	24	59.1	1.4
1091	chr11	66405742	66406691	CpG: 75	949	75	554	15.8	58.4	0.93
1091	chr11	66410925	66411587	CpG: 47	662	47	360	14.2	54.4	0.96
1091	chr11	66444997	66445471	CpG: 55	474	55	335	23.2	70.7	0.98
1092	chr11	66458783	66459123	CpG: 31	340	31	228	18.2	67.1	0.81
1092	chr11	66468372	66468575	CpG: 21	203	21	146	20.7	71.9	0.81
1092	chr11	66494937	66496387	CpG: 111	1450	111	766	15.3	52.8	1.14
1092	chr11	66511803	66512719	CpG: 84	916	84	572	18.3	62.4	0.95
1092	chr11	66529656	66529896	CpG: 27	240	27	178	22.5	74.2	0.83
1093	chr11	66610366	66611267	CpG: 96	901	96	640	21.3	71	0.84
1093	chr11	66623620	66626614	CpG: 239	2994	239	1955	16	65.3	0.75
1093	chr11	66627530	66627732	CpG: 15	202	15	144	14.9	71.3	0.65
1093	chr11	66631254	66631470	CpG: 17	216	17	139	15.7	64.4	0.78
1094	chr11	66725503	66726373	CpG: 98	870	98	556	22.5	63.9	1.12
1094	chr11	66790543	66791440	CpG: 96	897	96	585	21.4	65.2	1.02
1094	chr11	66824118	66824621	CpG: 54	503	54	343	21.5	68.2	0.93
1094	chr11	66838918	66839192	CpG: 30	274	30	193	21.9	70.4	0.89
1095	chr11	66885275	66887330	CpG: 155	2055	155	1130	15.1	55	1.01
1096	chr11	67017607	67017822	CpG: 17	215	17	145	15.8	67.4	0.71
1096	chr11	67033675	67034660	CpG: 84	985	84	546	17.1	55.4	1.12
1096	chr11	67052394	67053110	CpG: 49	716	49	461	13.7	64.4	0.66
1096	chr11	67055931	67057249	CpG: 125	1318	125	878	19	66.6	0.86
1096	chr11	67070807	67071801	CpG: 95	994	95	743	19.1	74.7	0.68
1096	chr11	67084688	67085813	CpG: 102	1125	102	758	18.1	67.4	0.8
1097	chr11	67120856	67121228	CpG: 26	372	26	258	14	69.4	0.61
1097	chr11	67139887	67141146	CpG: 105	1259	105	691	16.7	54.9	1.11
1097	chr11	67159170	67159971	CpG: 80	801	80	561	20	70	0.83
1097	chr11	67166292	67166522	CpG: 17	230	17	150	14.8	65.2	0.7
1097	chr11	67168616	67169098	CpG: 40	482	40	347	16.6	72	0.64
1097	chr11	67176945	67177169	CpG: 22	224	22	164	19.6	73.2	0.74
1097	chr11	67182965	67183393	CpG: 40	428	40	242	18.7	56.5	1.18
1097	chr11	67188087	67188879	CpG: 87	792	87	530	22	66.9	1.02
1097	chr11	67191411	67191666	CpG: 17	255	17	164	13.3	64.3	0.65
1097	chr11	67195800	67196190	CpG: 37	390	37	236	19	60.5	1.04
1097	chr11	67203319	67203662	CpG: 26	343	26	239	15.2	69.7	0.63
1097	chr11	67232298	67232558	CpG: 20	260	20	183	15.4	70.4	0.64
1097	chr11	67236264	67236953	CpG: 58	689	58	425	16.8	61.7	0.89
1098	chr11	67250344	67250864	CpG: 46	520	46	333	17.7	64	0.86
1098	chr11	67260413	67262715	CpG: 162	2302	162	1535	14.1	66.7	0.64
1098	chr11	67271659	67272942	CpG: 138	1283	138	934	21.5	72.8	0.84
1098	chr11	67275067	67276431	CpG: 129	1364	129	878	18.9	64.4	0.92
1098	chr11	67287234	67287568	CpG: 31	334	31	226	18.6	67.7	0.82
1098	chr11	67350928	67351953	CpG: 96	1025	96	725	18.7	70.7	0.75
1099	chr11	67374150	67374726	CpG: 61	576	61	406	21.2	70.5	0.86
1099	chr11	67383537	67383809	CpG: 24	272	24	190	17.6	69.9	0.76
1099	chr11	67396844	67398294	CpG: 143	1450	143	914	19.7	63	1.01
1099	chr11	67432755	67433051	CpG: 22	296	22	192	14.9	64.9	0.71
1099	chr11	67478312	67479595	CpG: 114	1283	114	905	17.8	70.5	0.72
1100	chr11	67572486	67573851	CpG: 108	1365	108	850	15.8	62.3	0.87
1101	chr11	67722634	67723438	CpG: 83	804	83	561	20.6	69.8	0.85
1101	chr11	67758154	67759445	CpG: 118	1291	118	917	18.3	71	0.72
1102	chr11	67764918	67765256	CpG: 25	338	25	226	14.8	66.9	0.73
1102	chr11	67770426	67771629	CpG: 119	1203	119	802	19.8	66.7	0.9
1102	chr11	67789044	67789339	CpG: 24	295	24	192	16.3	65.1	0.77
1102	chr11	67797802	67798413	CpG: 50	611	50	387	16.4	63.3	0.83
1102	chr11	67806251	67806611	CpG: 36	360	36	262	20	72.8	0.76
1102	chr11	67887977	67889768	CpG: 166	1791	166	1101	18.5	61.5	0.98
1103	chr11	67895786	67896104	CpG: 29	318	29	210	18.2	66	0.84
1103	chr11	67980011	67982068	CpG: 204	2057	204	1189	19.8	57.8	1.19
1104	chr11	68039300	68039880	CpG: 63	580	63	424	21.7	73.1	0.82
1104	chr11	68080365	68080931	CpG: 72	566	72	414	25.4	73.1	0.95
1104	chr11	68115317	68115726	CpG: 34	409	34	265	16.6	64.8	0.79
1104	chr11	68153809	68154192	CpG: 45	383	45	253	23.5	66.1	1.08
1105	chr11	68158059	68158365	CpG: 32	306	32	215	20.9	70.3	0.85
1105	chr11	68178918	68179162	CpG: 20	244	20	164	16.4	67.2	0.73
1105	chr11	68181086	68181289	CpG: 19	203	19	125	18.7	61.6	0.99
1105	chr11	68191009	68191229	CpG: 21	220	21	148	19.1	67.3	0.85
1105	chr11	68192510	68192798	CpG: 24	288	24	192	16.7	66.7	0.77
1105	chr11	68201118	68201321	CpG: 24	203	24	145	23.6	71.4	0.93
1105	chr11	68205925	68206126	CpG: 18	201	18	131	17.9	65.2	0.85
1105	chr11	68216289	68216547	CpG: 23	258	23	174	17.8	67.4	0.85
1105	chr11	68227860	68228608	CpG: 88	748	88	529	23.5	70.7	0.96
1107	chr11	68437639	68438019	CpG: 28	380	28	265	14.7	69.7	0.61
1107	chr11	68451359	68452846	CpG: 148	1487	148	1077	19.9	72.4	0.76
1107	chr11	68517667	68518179	CpG: 61	512	61	371	23.8	72.5	0.91
1107	chr11	68518754	68518968	CpG: 29	214	29	176	27.1	82.2	0.81
1107	chr11	68550231	68550593	CpG: 29	362	29	235	16	64.9	0.76
1108	chr11	68606682	68607330	CpG: 59	648	59	430	18.2	66.4	0.83
1108	chr11	68608155	68609419	CpG: 120	1264	120	847	19	67	0.85
1108	chr11	68611250	68611807	CpG: 54	557	54	386	19.4	69.3	0.82
1108	chr11	68622108	68622339	CpG: 22	231	22	164	19	71	0.76
1108	chr11	68622722	68623252	CpG: 49	530	49	356	18.5	67.2	0.82
1108	chr11	68671107	68671982	CpG: 85	875	85	587	19.4	67.1	0.86
1109	chr11	68772796	68773109	CpG: 24	313	24	208	15.3	66.5	0.7
1109	chr11	68773284	68773712	CpG: 37	428	37	281	17.3	65.7	0.81
1109	chr11	68778569	68778851	CpG: 24	282	24	178	17	63.1	0.88
1110	chr11	68816341	68816951	CpG: 64	610	64	431	21	70.7	0.84
1110	chr11	68849897	68850551	CpG: 56	654	56	341	17.1	52.1	1.26
1110	chr11	68924690	68924957	CpG: 30	267	30	195	22.5	73	0.87
1113	chr11	69258149	69258544	CpG: 42	395	42	287	21.3	72.7	0.81
1113	chr11	69285724	69286479	CpG: 58	755	58	485	15.4	64.2	0.75
1114	chr11	69451136	69458596	CpG: 565	7460	565	4528	15.1	60.7	0.82
1114	chr11	69461060	69461378	CpG: 26	318	26	203	16.4	63.8	0.81
1115	chr11	69468810	69469152	CpG: 25	342	25	228	14.6	66.7	0.66
1115	chr11	69489754	69490329	CpG: 58	575	58	411	20.2	71.5	0.79
1115	chr11	69500634	69500911	CpG: 34	277	34	210	24.5	75.8	0.86
1115	chr11	69516931	69517218	CpG: 24	287	24	194	16.7	67.6	0.73
1115	chr11	69517840	69519929	CpG: 180	2089	180	1341	17.2	64.2	0.84
1115	chr11	69588826	69590546	CpG: 192	1720	192	1254	22.3	72.9	0.84
1116	chr11	69625108	69625473	CpG: 32	365	32	244	17.5	66.8	0.78
1116	chr11	69632033	69634710	CpG: 263	2677	263	1780	19.6	66.5	0.89
1116	chr11	69683358	69683620	CpG: 24	262	24	191	18.3	72.9	0.7
1116	chr11	69706778	69707017	CpG: 18	239	18	158	15.1	66.1	0.69
1117	chr11	69813249	69813452	CpG: 21	203	21	118	20.7	58.1	1.23
1117	chr11	69831571	69832484	CpG: 78	913	78	639	17.1	70	0.7
1118	chr11	69924338	69925197	CpG: 106	859	106	573	24.7	66.7	1.11
1118	chr11	69933919	69934209	CpG: 23	290	23	197	15.9	67.9	0.69
1119	chr11	70001753	70001988	CpG: 18	235	18	148	15.3	63	0.78
1119	chr11	70023057	70023304	CpG: 18	247	18	163	14.6	66	0.69
1119	chr11	70049099	70049806	CpG: 82	707	82	493	23.2	69.7	0.95
1119	chr11	70116237	70117497	CpG: 141	1260	141	853	22.4	67.7	0.98
1120	chr11	70244288	70245001	CpG: 90	713	90	544	25.2	76.3	0.88
1121	chr11	70257279	70257556	CpG: 30	277	30	163	21.7	58.8	1.29
1121	chr11	70309696	70310121	CpG: 46	425	46	309	21.6	72.7	0.84
1121	chr11	70332266	70333413	CpG: 85	1147	85	751	14.8	65.5	0.69
1122	chr11	70508328	70508617	CpG: 30	289	30	217	20.8	75.1	0.74
1123	chr11	70563664	70563886	CpG: 16	222	16	133	14.4	59.9	0.85
1124	chr11	70666428	70666779	CpG: 34	351	34	250	19.4	71.2	0.77
1124	chr11	70669138	70669388	CpG: 17	250	17	176	13.6	70.4	0.64
1124	chr11	70672834	70673055	CpG: 21	221	21	143	19	64.7	0.92
1126	chr11	70962173	70964161	CpG: 183	1988	183	1223	18.4	61.5	0.98
1127	chr11	71146442	71146862	CpG: 32	420	32	282	15.2	67.1	0.68
1127	chr11	71159014	71159831	CpG: 78	817	78	566	19.1	69.3	0.81
1127	chr11	71164097	71164680	CpG: 51	583	51	391	17.5	67.1	0.79
1128	chr11	71229987	71230304	CpG: 27	317	27	231	17	72.9	0.64
1128	chr11	71233531	71233901	CpG: 37	370	37	208	20	56.2	1.33
1128	chr11	71288136	71288363	CpG: 18	227	18	144	15.9	63.4	0.79
1129	chr11	71318220	71319488	CpG: 111	1268	111	896	17.5	70.7	0.7
1129	chr11	71350345	71350998	CpG: 69	653	69	441	21.1	67.5	0.93
1130	chr11	71497571	71499065	CpG: 115	1494	115	899	15.4	60.2	0.9
1130	chr11	71524539	71524853	CpG: 30	314	30	213	19.1	67.8	0.84
1132	chr11	71791385	71791960	CpG: 51	575	51	365	17.7	63.5	0.88
1132	chr11	71814203	71814529	CpG: 42	326	42	237	25.8	72.7	0.98
1132	chr11	71823668	71823975	CpG: 28	307	28	189	18.2	61.6	0.99
1133	chr11	71934247	71936321	CpG: 178	2074	178	1338	17.2	64.5	0.85
1133	chr11	71950815	71951408	CpG: 68	593	68	417	22.9	70.3	0.93
1133	chr11	71952112	71952528	CpG: 36	416	36	267	17.3	64.2	0.85
1133	chr11	71954816	71955659	CpG: 89	843	89	556	21.1	66	0.97
1135	chr11	72145155	72145636	CpG: 42	481	42	326	17.5	67.8	0.76
1136	chr11	72295167	72295875	CpG: 59	708	59	432	16.7	61	0.9
1136	chr11	72301302	72301746	CpG: 46	444	46	313	20.7	70.5	0.85
1137	chr11	72353222	72354358	CpG: 111	1136	111	736	19.5	64.8	0.94
1137	chr11	72408050	72408513	CpG: 39	463	39	315	16.8	68	0.73
1137	chr11	72437676	72438005	CpG: 23	329	23	237	14	72	0.63
1137	chr11	72463092	72463717	CpG: 47	625	47	373	15	59.7	0.87
1137	chr11	72465884	72466209	CpG: 38	325	38	227	23.4	69.8	0.97
1138	chr11	72492281	72492644	CpG: 41	363	41	272	22.6	74.9	0.84
1138	chr11	72504665	72505127	CpG: 49	462	49	296	21.2	64.1	1.04
1138	chr11	72525005	72526098	CpG: 111	1093	111	773	20.3	70.7	0.81
1138	chr11	72532612	72533774	CpG: 111	1162	111	832	19.1	71.6	0.75
1140	chr11	72852176	72854160	CpG: 193	1984	193	1302	19.5	65.6	0.9
1141	chr11	72928982	72929885	CpG: 94	903	94	645	20.8	71.4	0.85
1141	chr11	72945279	72946228	CpG: 75	949	75	614	15.8	64.7	0.77
1141	chr11	72975469	72975797	CpG: 32	328	32	240	19.5	73.2	0.74
1142	chr11	73018452	73020563	CpG: 222	2111	222	1511	21	71.6	0.82
1142	chr11	73053648	73054302	CpG: 68	654	68	425	20.8	65	1
1142	chr11	73073118	73073733	CpG: 66	615	66	445	21.5	72.4	0.82
1142	chr11	73087229	73088294	CpG: 126	1065	126	728	23.7	68.4	1.03
1144	chr11	73308799	73309500	CpG: 78	701	78	502	22.3	71.6	0.87
1144	chr11	73371800	73372632	CpG: 62	832	62	532	14.9	63.9	0.73
1145	chr11	73471275	73472483	CpG: 101	1208	101	766	16.7	63.4	0.85
1145	chr11	73490544	73490789	CpG: 18	245	18	161	14.7	65.7	0.7
1145	chr11	73498947	73499265	CpG: 32	318	32	215	20.1	67.6	0.91
1146	chr11	73587673	73588102	CpG: 45	429	45	277	21	64.6	1.03
1147	chr11	73693702	73694802	CpG: 95	1100	95	704	17.3	64	0.84
